Num,Timestamp,Current_J0,Temperature_T0,Current_J1,Temperature_J1,Current_J2,Temperature_J2,Current_J3,Temperature_J3,Current_J4,Temperature_J4,Current_J5,Temperature_J5,Speed_J0,Speed_J1,Speed_J2,Speed_J3,Speed_J4,Speed_J5,Tool_current,cycle ,Robot_ProtectiveStop,grip_lost
594,2022-10-26 08:27:18.777000+00:00,-0.863487184,29.875,-1.70918417,31.6875,-1.643139601,32.0,-0.017407585,35.0625,0.260302156,35.8125,0.066796988,35.125,0.10706044,0.13868019,-2.521246195,0.380281806,0.0,-0.488662034,0.08205235,22,False,0
595,2022-10-26 08:27:19.782000+00:00,-0.078537017,29.9375,-1.823591709,31.75,-1.590193748,32.0,-0.455865324,35.0625,0.045601033,35.8125,0.017655022,35.125,0.0,-8.32e-38,0.000486383,-4.9e-39,0.0,0.0,0.084598422,22,False,0
596,2022-10-26 08:27:20.790000+00:00,0.236005902,29.875,-1.80037117,31.75,-0.72992909,32.0,-0.924613118,35.0625,-0.19830364,35.8125,0.213929623,35.125,0.238414437,-0.043546274,0.041058522,-0.529630125,0.021890823,0.293243498,0.087058425,22,False,0
597,2022-10-26 08:27:21.798000+00:00,-0.107503511,29.9375,-1.611492515,31.75,-0.755616426,32.0625,-0.663916767,35.0625,-0.13429895,35.8125,0.024099519,35.125,1.10611e-05,0.0,0.0,0.0,5.61e-30,4.75018e-05,0.085191905,22,False,0
598,2022-10-26 08:27:22.804000+00:00,-0.060742319,29.9375,-1.685814381,31.75,-0.750672102,32.0625,-0.674374819,35.0625,-0.087763309,35.8125,-0.010978832,35.125,0.0,0.0,0.0,0.0,0.0,0.0,0.083832622,22,False,0
599,2022-10-26 08:27:23.808000+00:00,-0.349584818,29.9375,-4.060758591,31.75,-2.642920494,32.0625,-0.552684784,35.125,0.145449817,35.8125,-0.129436776,35.125,-0.058046732,0.003192269,-0.062498555,1.143190145,-0.045079675,-0.953295112,0.081966102,22,False,0
600,2022-10-26 08:27:24.808000+00:00,-0.476159573,29.9375,-2.346584082,31.8125,0.715558946,32.0625,1.48782742,35.0625,1.014642358,35.875,-0.102237552,35.125,-0.022386849,-0.001705347,2.649174452,-0.505915999,0.00022436,0.678338826,0.084598422,22,False,0
601,2022-10-26 08:27:25.816000+00:00,0.653115153,29.9375,-2.854036331,31.75,-1.807186365,32.0625,-2.208931208,35.0625,-1.39962554,35.8125,-0.209543794,35.125,0.23074095,-0.065757185,0.014059438,-0.411386877,-0.087659456,0.143836275,0.088331461,22,False,0
602,2022-10-26 08:27:26.821000+00:00,-0.13558872,29.9375,-2.777919769,31.8125,-0.858312249,32.0,-0.631944537,35.125,0.089365043,35.875,-0.150739372,35.125,-0.000121519,0.000363223,-0.000337957,-0.000504746,-2.06e-24,7.6102e-05,0.192042708,22,False,0
603,2022-10-26 08:27:27.825000+00:00,-0.204479337,29.9375,-2.518565416,31.8125,-0.845671952,32.0625,-0.287110507,35.125,0.074860655,35.875,0.141297609,35.125,-0.281407088,0.000815803,-0.005092988,0.220114887,0.009022206,0.043979097,0.083832622,22,False,0
604,2022-10-26 08:27:28.826000+00:00,-0.155983388,29.9375,-2.655640364,31.8125,-0.957461834,32.0625,-0.387484193,35.125,0.073504999,35.875,0.067455009,35.125,-6.95243e-05,0.0,0.0,0.000172342,0.0,0.0,0.084004939,22,False,0
605,2022-10-26 08:27:29.834000+00:00,-0.127879098,29.9375,-2.405938625,31.8125,-1.0197227,32.0625,-0.451162905,35.125,0.053540908,35.875,0.074876696,35.125,0.0,0.0,0.0,0.0,0.0,0.0,0.096056044,22,False,0
606,2022-10-26 08:27:30.835000+00:00,0.19565919,29.9375,-1.866842985,31.8125,-1.787871599,32.0,-0.903727531,35.125,-0.077383444,35.875,-0.165506199,35.1875,0.737744987,-0.000261619,0.010740937,-0.410624057,-0.024321806,-0.295033216,0.083832622,23,False,0
607,2022-10-26 08:27:31.843000+00:00,0.487186015,29.9375,-2.382008314,31.8125,-1.265664101,32.0625,-0.78869772,35.125,-0.820344806,35.875,-0.085034303,35.1875,-0.000152704,-0.00543434,0.000686516,0.0,0.0,-2.4100000000000004e-35,0.496390224,23,False,0
608,2022-10-26 08:27:32.843000+00:00,-4.78411293,29.9375,-1.897842407,31.8125,-0.903570771,32.0625,1.457257152,35.1875,2.515187263,35.875,-0.054199643,35.1875,0.098698333,0.18895568,-2.639760733,0.366659045,0.000363758,-0.522454262,0.08578527,23,False,0
609,2022-10-26 08:27:33.850000+00:00,0.835395038,30.0,-4.17371273,31.8125,-1.579695702,32.0625,-1.253244758,35.1875,-0.419249058,35.875,0.159325778,35.1875,-0.049244389,-0.177281991,0.051896408,-0.304704994,0.009337641,0.358217835,0.085191846,23,False,0
610,2022-10-26 08:27:34.856000+00:00,0.395032763,29.9375,-1.831468225,31.8125,-0.524086952,32.0625,-0.473758161,35.125,-0.418052316,35.9375,0.214367479,35.1875,0.115491703,-0.141498059,0.075527593,-0.378569812,0.0143709,0.244098395,0.081372678,23,False,0
611,2022-10-26 08:27:35.856000+00:00,-0.177018911,29.9375,-2.381579399,31.8125,-0.707133174,32.0625,-0.420210719,35.125,0.052635908,35.875,-0.112783998,35.1875,-0.000233908,0.000241996,-0.002544705,0.000142443,-0.00016258,0.000999206,0.17031461,23,False,0
612,2022-10-26 08:27:36.866000+00:00,-0.118815117,30.0,-2.245899439,31.8125,-0.843794107,32.0625,-0.584692419,35.125,-0.01695383,35.9375,0.056822427,35.1875,0.0,0.0,0.0,0.0,1.82e-43,0.0,0.085191905,23,False,0
613,2022-10-26 08:27:37.866000+00:00,-0.124513581,29.9375,-2.150372744,31.8125,-0.896761835,32.0625,-0.571861804,35.125,-0.017171063,35.9375,0.018273812,35.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.081372678,23,False,0
614,2022-10-26 08:27:38.870000+00:00,-0.2883389,29.9375,-2.671265125,31.8125,-1.297205448,32.0625,-0.314625263,35.1875,0.094679981,35.9375,-0.146901831,35.1875,-0.106280334,0.002742988,-0.012749096,0.208135769,-0.004924213,-0.092568398,0.08128649,23,False,0
615,2022-10-26 08:27:39.871000+00:00,-0.165415317,29.9375,-2.110332251,31.8125,-1.984374881,32.0625,-0.18934086,35.125,0.206289232,35.875,-0.159993917,35.1875,0.008948336,0.00420775,-0.037122872,0.600950062,-0.02286328,-0.629761517,0.082645774,23,False,0
616,2022-10-26 08:27:40.875000+00:00,0.89497602,29.9375,-2.124086142,31.8125,-0.637761652,32.0625,-0.587221563,35.1875,-0.062163204,35.9375,-0.039536972,35.1875,-1.63902e-05,-0.03022676,2.538828373,-0.585126996,-4.43297e-05,0.628776371,0.085191905,23,False,0
617,2022-10-26 08:27:41.880000+00:00,0.077681094,30.0,-1.93908143,31.875,-1.121492505,32.125,-1.138433099,35.1875,-0.232811406,35.9375,-0.240028128,35.25,0.466817617,-0.019493613,-0.000495034,-0.804711521,-0.190676183,0.25388822,0.080779254,23,False,0
618,2022-10-26 08:27:42.884000+00:00,-1.317545176,30.0,-1.845164657,31.8125,-1.579995871,32.125,-0.026906345,35.1875,0.350369424,35.9375,0.085220642,35.25,0.113597021,0.15050751,-2.601749897,0.396430582,0.000117041,-0.507233977,0.084339976,23,False,0
619,2022-10-26 08:27:43.890000+00:00,-0.066951476,30.0,-1.921699405,31.8125,-1.626922131,32.0625,-0.423251569,35.1875,0.040279333,35.9375,0.029025234,35.25,0.0,-0.000209427,-0.001276847,8.67309e-05,0.0,-8.46114e-05,0.088924825,23,False,0
620,2022-10-26 08:27:44.892000+00:00,0.22215955,30.0,-1.508938551,31.8125,-0.749627113,32.125,-1.163809657,35.1875,-0.220629096,35.9375,0.206112087,35.1875,0.230962843,-0.08928436,0.080822058,-1.051830649,0.052813049,0.828404963,0.081880033,23,False,0
621,2022-10-26 08:27:45.895000+00:00,-0.08954078,30.0,-1.630778313,31.8125,-0.784262776,32.125,-0.641348958,35.1875,-0.129333198,35.9375,0.017363798,35.1875,0.0,0.0,0.0,2.72e-39,0.0,3.95988e-05,0.084512293,23,False,0
622,2022-10-26 08:27:46.911000+00:00,-0.06982211,30.0,-1.633787751,31.8125,-0.766147017,32.125,-0.639728606,35.1875,-0.071830079,35.9375,-0.005867379,35.25,0.0,0.0,0.0,0.0,-7.15e-44,0.0,0.169127643,23,False,0
623,2022-10-26 08:27:47.912000+00:00,-0.546550691,29.9375,-2.651334286,31.8125,-1.316801429,32.125,0.25073576,35.1875,0.021235611,35.9375,-0.168875664,35.25,-0.384980857,-0.019066487,-0.050310124,0.97187978,-0.031030824,-0.559207737,0.083832622,23,False,0
624,2022-10-26 08:27:48.924000+00:00,2.607230663,29.9375,-3.920486927,31.875,-1.435927153,32.125,-1.276986361,35.1875,-1.848567247,36.0,-0.029736824,35.25,-5.92679e-05,-0.04142902,2.483622313,-0.628138006,-5.96355e-05,0.632770717,0.08205235,23,False,0
625,2022-10-26 08:27:49.930000+00:00,-0.442199051,30.0,-2.021462917,31.875,-0.80243063,32.125,-0.640489459,35.1875,0.994788945,36.0,-0.316705287,35.25,0.15607281,0.014462542,0.00118761,-0.373499662,-0.088611543,0.220037013,0.083239198,23,False,0
626,2022-10-26 08:27:50.936000+00:00,-0.063660167,30.0,-2.330429077,31.875,-0.835798562,32.1875,-0.521405995,35.1875,0.131067753,36.0,-0.124046072,35.25,-0.003466997,0.011394666,-0.008189318,0.001297413,-7.01539e-05,0.002695593,0.207491696,23,False,0
627,2022-10-26 08:27:51.941000+00:00,-0.381741077,30.0,-2.781968832,31.875,-0.728386402,32.125,-0.357361734,35.1875,0.141372591,36.0,0.156835422,35.25,-0.348684788,0.001702984,-0.011060279,0.216126204,0.012556015,0.128809065,0.086464942,23,False,0
628,2022-10-26 08:27:52.946000+00:00,-0.210153788,30.0,-2.762971401,31.875,-0.941739082,32.1875,-0.444394082,35.1875,0.063790277,36.0,0.106376424,35.25,-0.001797977,7.47151e-05,-2.70783e-05,-1.01e-22,1.17e-11,0.000109135,0.090370238,23,False,0
629,2022-10-26 08:27:53.949000+00:00,-0.150311798,30.0,-2.46070528,31.875,-1.01116395,32.125,-0.496687174,35.1875,0.058275282,36.0,0.052276585,35.25,0.0,0.0,0.0,0.0,0.0,0.0,0.081372678,23,False,0
630,2022-10-26 08:27:54.955000+00:00,0.167944431,30.0,-1.214668632,31.875,-1.334703803,32.1875,-0.937801003,35.1875,-0.038516998,36.0,-0.108230829,35.25,0.315405548,-0.000161458,0.010598041,-0.283371627,-0.010200722,-0.009994429,0.084512234,24,False,0
631,2022-10-26 08:27:55.957000+00:00,0.160793558,30.0,-2.573947668,31.875,-1.29146409,32.1875,-0.775081933,35.25,-0.027616993,36.0,-0.129904121,35.25,-0.000754366,3.25e-29,0.0,-9.560000000000001e-35,0.0,-0.000106068,0.169213831,24,False,0
632,2022-10-26 08:27:56.964000+00:00,-0.890140295,30.0,-3.345766544,31.875,-1.967229843,32.1875,-0.454156071,35.25,0.622928143,36.0,0.219741017,35.3125,-0.214537159,-0.030573167,-0.035473119,0.570355833,0.100623615,-0.23249431,0.078233182,24,False,0
633,2022-10-26 08:27:57.979000+00:00,-1.16279006,30.0625,-3.988807201,31.875,-1.941546679,32.1875,-1.342558861,35.25,2.053912163,36.0625,0.012652954,35.25,-0.003034635,0.159325063,-0.029547075,-0.059462637,-0.000501191,0.095753305,0.081458807,24,False,0
634,2022-10-26 08:27:58.983000+00:00,-0.204842225,30.0,-2.731633425,31.875,-1.724608421,32.1875,-1.768850684,35.25,0.701415062,36.0,0.182759106,35.25,0.088434637,0.0082373,0.028728107,-0.654662907,0.029426849,0.444913745,0.08756566,24,False,0
635,2022-10-26 08:27:59.989000+00:00,0.268327057,30.0625,-1.873700023,31.875,-0.77183795,32.1875,-0.463562399,35.25,-0.488275766,36.0625,0.038478527,35.3125,0.014522689,-0.011850756,0.008316094,0.000736349,0.000659573,-5.99e-15,0.332758904,24,False,0
636,2022-10-26 08:28:00.990000+00:00,-0.167172015,30.0,-2.201936245,31.875,-0.872188807,32.1875,-0.54252243,35.25,-0.021499187,36.0,0.058695793,35.3125,0.0,0.0,0.0,0.0,9.83e-10,0.0,0.085019588,24,False,0
637,2022-10-26 08:28:02.005000+00:00,-0.158616021,30.0,-2.138142109,31.875,-0.966923118,32.1875,-0.524156094,35.25,-0.006356301,36.0625,0.043930478,35.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.094103336,24,False,0
638,2022-10-26 08:28:03.012000+00:00,-0.305106938,30.0625,-2.518265247,31.9375,-1.23089242,32.1875,-0.329207391,35.25,0.056284189,36.0625,-0.142335385,35.3125,-0.046096675,0.000379046,-0.005508778,0.056494024,-0.002229023,-0.022886304,0.087738037,24,False,0
639,2022-10-26 08:28:04.018000+00:00,-0.19661665,30.0625,-2.762120724,31.9375,-1.910338402,32.1875,-0.18621406,35.3125,0.0929102,36.0625,-0.162008852,35.3125,-0.108048163,0.008525086,-0.035876121,0.711417794,-0.025038809,-0.592266262,0.080693066,24,False,0
640,2022-10-26 08:28:05.023000+00:00,-0.234920189,30.0625,-2.004686594,31.9375,-1.761132479,32.1875,-0.375552207,35.3125,0.192768186,36.0625,-0.164093718,35.3125,0.049500767,0.001338308,-0.004859894,0.118434682,-0.003290382,-0.167293474,0.082645774,24,False,0
641,2022-10-26 08:28:06.024000+00:00,-0.178877026,30.0625,-1.446714163,31.875,-0.698584914,32.1875,-0.970193863,35.3125,0.230029106,36.0625,-0.23356244,35.3125,0.162045017,0.000317658,-0.00230084,-0.592989981,-0.11344222,0.34286356,0.094610631,24,False,0
642,2022-10-26 08:28:07.029000+00:00,0.058583297,30.0,-2.46085906,31.9375,-1.367256999,32.1875,-0.377387017,35.3125,-0.289572001,36.0625,0.153415725,35.3125,-0.035448164,-0.010293479,-0.005391721,0.107926287,0.019144826,-0.046266716,0.084512234,24,False,0
643,2022-10-26 08:28:08.033000+00:00,-0.146752954,30.0625,-1.989092112,31.9375,-1.699149251,32.1875,-0.364355832,35.3125,0.115245342,36.0625,0.063322946,35.3125,0.0,0.001322122,-0.0006526,0.000391538,3.98e-12,-0.000972569,0.090963781,24,False,0
644,2022-10-26 08:28:09.037000+00:00,0.294254661,30.0625,-2.485051155,31.9375,-0.523936391,32.25,-0.978781581,35.3125,-0.182461068,36.0625,0.238101155,35.3125,-0.104912899,-0.086444072,0.059426289,-1.271460056,0.059563704,1.359779835,0.085957646,24,False,0
645,2022-10-26 08:28:10.040000+00:00,-0.06915015,30.0625,-1.633404016,31.9375,-0.802291393,32.25,-0.63344419,35.3125,-0.154422879,36.125,0.075213999,35.375,3.44165e-05,-9.11554e-05,0.0,2.47e-11,2.51e-35,3.41585e-05,0.089097202,24,False,0
646,2022-10-26 08:28:11.041000+00:00,-0.069873407,30.0625,-1.610792994,31.9375,-0.74204874,32.1875,-0.628182769,35.3125,-0.109247409,36.0625,-0.02871722,35.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.16480118,24,False,0
647,2022-10-26 08:28:12.046000+00:00,0.037323542,30.0625,-4.127407551,31.9375,-1.595872879,32.1875,-0.044938736,35.3125,-0.825391412,36.0625,-0.087936789,35.375,-0.1094312,0.000457483,-0.014673373,0.27470237,-0.008499301,-0.099450879,0.084512234,24,False,0
648,2022-10-26 08:28:13.046000+00:00,6.397267342,30.0625,-3.333609104,31.9375,-1.572495699,32.1875,-1.642294168,35.3125,-3.738562584,36.125,0.090709187,35.375,-0.000386038,-0.090422519,1.728343129,-0.460858852,0.000804831,0.440374076,0.080185771,24,False,0
649,2022-10-26 08:28:14.052000+00:00,0.390811503,30.0625,-1.97035265,31.9375,-0.966030955,32.25,-0.34455204,35.3125,0.136531979,36.125,-0.193840161,35.375,0.063460089,-0.06779898,0.019276626,-0.267140538,-0.053171929,0.154368117,0.08655107,24,False,0
650,2022-10-26 08:28:15.057000+00:00,0.744145632,30.0625,-0.740939498,31.9375,-1.006218433,32.25,-1.795238495,35.3125,-0.318625778,36.125,-0.117656499,35.375,0.007381415,0.004957234,0.003268743,-3.47303e-06,-0.000338256,0.000201775,0.085785329,24,False,0
651,2022-10-26 08:28:16.065000+00:00,-0.321183562,30.0625,-2.739001751,31.9375,-0.691751719,32.1875,-0.310038716,35.3125,0.103757687,36.125,0.152258515,35.375,-0.196720168,8.86211e-05,-0.006954869,0.092298768,0.006206007,0.096976973,0.085191905,24,False,0
652,2022-10-26 08:28:17.072000+00:00,-0.233042896,30.0625,-2.653229713,31.9375,-0.901995182,32.25,-0.406674922,35.3125,0.039027192,36.0625,0.130661637,35.375,-0.002051263,0.000111284,-0.001194464,0.009223995,0.000533277,0.002159121,0.083746493,24,False,0
653,2022-10-26 08:28:18.078000+00:00,-0.178960174,30.0625,-2.552957773,31.9375,-1.020341516,32.25,-0.441856474,35.3125,-0.007880337,36.125,0.083315842,35.375,0.0,0.0,0.0,0.0,0.0,0.0,0.088417649,24,False,0
654,2022-10-26 08:28:19.084000+00:00,-0.090371892,30.0625,-2.372539759,31.9375,-1.077493906,32.25,-0.506352842,35.3125,0.00721279,36.125,0.041118465,35.375,0.0,0.0,0.0,0.0,0.0,0.0,0.091557205,25,False,0
655,2022-10-26 08:28:20.086000+00:00,0.17918089,30.125,-2.291880369,31.9375,-1.292108774,32.25,-0.827413321,35.3125,-0.046224132,36.125,-0.151531443,35.375,-0.000504298,0.0,0.000229354,-0.000740354,-8.56225e-05,-0.000248985,0.186357021,25,False,0
656,2022-10-26 08:28:21.091000+00:00,0.067884393,30.0625,-3.988175869,31.9375,-1.842565417,32.25,-0.099692658,35.3125,-1.162822366,36.125,0.309460789,35.375,-0.621303737,-0.109184407,-0.09140262,0.709929347,0.174469501,-0.090260684,0.085105717,25,False,0
657,2022-10-26 08:28:22.096000+00:00,-0.496683985,30.0625,-1.40546608,31.9375,-0.772103429,32.25,1.347195029,35.375,-0.393537223,36.125,-0.003715122,35.375,0.105872802,0.053092536,-2.446220398,0.447788477,-1.08e-32,-0.473231405,0.084598482,25,False,0
658,2022-10-26 08:28:23.105000+00:00,1.408787131,30.125,-3.163454533,31.9375,-1.514780283,32.25,-1.677727222,35.375,-1.553013563,36.125,0.217404008,35.4375,0.001417701,-0.063212074,0.003089423,-0.567241907,0.026635746,0.56223315,0.081966162,25,False,0
659,2022-10-26 08:28:24.107000+00:00,0.706657052,30.125,-1.87915206,31.9375,-0.77526176,32.3125,-0.795037389,35.3125,-1.300061941,36.1875,0.184017584,35.4375,0.066556193,-0.067934349,-9.60412e-06,-0.023896324,0.003412671,0.074718595,0.083325386,25,False,0
660,2022-10-26 08:28:25.113000+00:00,-0.173862576,30.0625,-2.282731533,32.0,-0.750815749,32.3125,-0.47346577,35.375,-0.021703716,36.1875,-0.023109732,35.375,3.56411e-05,-6.92463e-05,0.0,-1.67e-19,7.16362e-05,0.0,0.183131278,25,False,0
661,2022-10-26 08:28:26.117000+00:00,-0.102062501,30.125,-2.196157932,32.0,-0.808200419,32.3125,-0.496674359,35.375,-0.005195532,36.1875,0.044806428,35.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.089604497,25,False,0
662,2022-10-26 08:28:27.118000+00:00,-0.108204782,30.125,-2.156104088,32.0,-0.825248957,32.3125,-0.490871549,35.375,-0.009920332,36.1875,0.032302629,35.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.083325386,25,False,0
663,2022-10-26 08:28:28.133000+00:00,-0.195054069,30.125,-2.692700863,32.0,-1.7132442,32.3125,-0.17369771,35.375,0.09849716,36.1875,-0.148741797,35.4375,-0.163351104,0.014945894,-0.034852114,0.581667244,-0.019421039,-0.424602985,0.087058365,25,False,0
664,2022-10-26 08:28:29.135000+00:00,-0.123020738,30.125,-1.813695073,32.0,-1.888894796,32.3125,-0.287577897,35.375,0.143118039,36.1875,-0.134003595,35.4375,0.091556735,0.000544657,-0.000737101,0.263412952,-0.00862902,-0.343138367,0.088924825,25,False,0
665,2022-10-26 08:28:30.141000+00:00,-1.550007701,30.0625,-1.983438253,32.0,-0.797902644,32.3125,-0.522109747,35.375,0.550692856,36.1875,-0.118320957,35.4375,2.8399999999999998e-25,0.006540248,0.887870014,-0.235172495,6.47e-35,0.219817504,0.083325386,25,False,0
666,2022-10-26 08:28:31.145000+00:00,-0.120859966,30.125,-2.201557159,32.0,-1.162380695,32.3125,-0.009272463,35.375,-0.283731222,36.1875,0.268301457,35.4375,-0.384982973,-0.096709982,-0.065924168,0.754391313,0.153752774,-0.330435425,0.085785329,25,False,0
667,2022-10-26 08:28:32.149000+00:00,-0.387351334,30.125,-2.043642282,32.0,-1.542729378,32.3125,-0.498737514,35.375,0.218687743,36.1875,0.032877162,35.4375,-4.37908e-05,0.021592466,-0.021744102,-0.000222862,-1.5499999999999998e-24,-0.000156595,0.083239198,25,False,0
668,2022-10-26 08:28:33.153000+00:00,0.281681955,30.125,-2.703750134,32.0,-0.488979489,32.3125,-0.865546048,35.375,-0.155392617,36.1875,0.167891219,35.4375,-0.10052222,-0.028809695,0.021405267,-0.440952271,0.018874317,0.572237134,0.097415149,25,False,0
669,2022-10-26 08:28:34.158000+00:00,-0.051483214,30.125,-1.714807272,32.0,-0.845915437,32.3125,-0.641078353,35.4375,-0.145226032,36.1875,0.102100462,35.4375,7.01e-45,-0.000304106,-0.000100351,0.000134654,0.000115427,-5.82746e-05,0.099109292,25,False,0
670,2022-10-26 08:28:35.166000+00:00,-0.069904052,30.125,-1.606744528,32.0,-0.752620578,32.3125,-0.64461571,35.375,-0.080871001,36.1875,-0.013527552,35.4375,0.0,0.0,0.0,0.0,-3.91e-27,0.0,0.168534219,25,False,0
671,2022-10-26 08:28:36.169000+00:00,0.713073552,30.125,-1.484402537,32.0625,-0.714294612,32.3125,-0.660245776,35.4375,-1.132609248,36.1875,0.108354345,35.4375,0.0,-0.000128077,0.001900619,0.0,-5.04e-26,8.18e-17,0.486799121,25,False,0
672,2022-10-26 08:28:37.173000+00:00,-0.690327883,30.125,-2.689515114,32.0,-2.959646702,32.3125,-0.689338446,35.4375,0.741712749,36.1875,-0.19525449,35.4375,0.29894352,0.018037181,-0.026336849,1.027813554,-0.03498105,-1.402535677,0.083832622,25,False,0
673,2022-10-26 08:28:38.180000+00:00,1.043037415,30.1875,-2.889500141,32.0,-1.936448097,32.3125,-2.471287489,35.4375,-1.758593798,36.25,-0.144403994,35.5,0.001151604,0.028835775,-0.003908747,-0.166809455,-0.0012728,0.002472705,0.084684551,25,False,0
674,2022-10-26 08:28:39.180000+00:00,-0.533260822,30.1875,-1.983143687,32.0,-0.892908692,32.375,-0.563288152,35.4375,0.77108556,36.25,-0.192642033,35.5,0.091279812,0.117242984,-0.017027333,-0.174851477,-0.045075368,0.028266212,0.081966162,25,False,0
675,2022-10-26 08:28:40.184000+00:00,-0.158961013,30.1875,-2.801837444,32.0625,-0.857376397,32.3125,-0.418557316,35.4375,0.012886381,36.1875,0.064385116,35.4375,-0.065059885,-0.001171388,-2.0152e-05,0.042067088,0.003601403,0.038533635,0.084598482,25,False,0
676,2022-10-26 08:28:41.187000+00:00,-0.217389658,30.125,-2.685453176,32.0625,-0.892941236,32.375,-0.307746351,35.375,0.061121047,36.25,0.193928733,35.5,-0.102541983,0.000180541,-0.001035106,0.098266385,0.003999705,0.001580656,0.089011073,25,False,0
677,2022-10-26 08:28:42.200000+00:00,-0.119702905,30.125,-2.576318741,32.0625,-0.965191483,32.3125,-0.425271928,35.4375,0.072415471,36.25,0.130127013,35.5,0.0,0.0,0.0,0.0,0.0,0.0,0.085191905,25,False,0
678,2022-10-26 08:28:43.205000+00:00,-0.10050752,30.125,-2.353015423,32.0625,-1.011997461,32.3125,-0.495743692,35.4375,0.029192973,36.25,0.059451662,35.5,0.0,8.56e-21,0.0,0.0,0.0,0.0,0.087058365,25,False,0
679,2022-10-26 08:28:44.216000+00:00,0.137151971,30.1875,-2.035809517,32.0625,-1.191335917,32.3125,-0.71683383,35.4375,-0.056053482,36.25,-0.203011185,35.5,2.60472e-05,-0.001013565,0.001782833,6.15e-07,-0.000910568,-5.1e-18,0.223869205,26,False,0
680,2022-10-26 08:28:45.221000+00:00,0.670150101,30.1875,-2.19872117,32.0625,-1.184595823,32.3125,-0.699460268,35.4375,-1.03678,36.25,-0.246879816,35.5,0.000100039,-2.2e-14,0.000151477,0.0,-0.00012801,-2.63e-26,0.489431441,26,False,0
